N,P,K,temperature,humidity,ph,rainfall,label
24,73,20,33.8145889801638,64.09094108812465,7.370166703181023,65.0718089480158,blackgram
26,37,21,26.34997290721013,61.60183477836366,5.437664410425136,61.88472746604758,mothbeans
86,56,23,21.323641068542035,60.38507767947933,6.623189146333828,63.87542286624399,maize
26,64,78,19.8086844088277,14.736454142088473,7.772647119924142,91.0016682691662,chickpea
99,15,50,26.050950316100383,87.99789506886273,6.182844611548307,60.2410399004832,watermelon
11,40,21,29.158267128086155,61.85960951597673,7.682127025836658,74.2501948638337,mothbeans
21,26,29,26.926100809979683,46.735635024150746,5.8058124511396265,97.42586826181856,mango
34,80,18,28.45030467353508,69.51909470062459,7.048471802399328,69.22156631237117,blackgram
29,68,18,23.188366900735076,61.60661750232836,6.300273726584167,54.518847848378336,lentil
53,66,46,26.789350918266663,91.5378389337473,6.759236460160403,171.02949838265585,papaya
8,77,17,20.381965821765014,69.28158479691328,6.3239506447416325,47.10389641301926,lentil
117,81,47,25.361778860164343,79.9728620087287,5.555338252331824,105.66356238181274,banana
40,27,45,21.582372009677275,94.2267492763873,5.776752932233,111.838491886057,pomegranate
115,9,46,24.197299022624644,89.60361765031631,6.67938221392253,41.58811710371326,watermelon
26,18,33,30.70456713450193,52.01743859145048,6.349763613683909,94.59705954522742,mango
19,58,23,28.62077226337739,85.5452263824863,6.901505166630639,49.66272588757684,mungbean
22,74,20,24.28803929795589,63.637472114893,5.863252677694809,86.62839675846291,pigeonpeas
1,48,17,27.21740169271748,46.53202817037462,6.048757508660469,39.580087973059584,mothbeans
78,42,46,26.516204641954104,84.5863399764557,6.66714405226542,180.95703245578304,jute
48,62,77,20.49958481148788,20.109690221188306,7.994853544363135,69.99843343291293,chickpea
29,29,30,26.04639671722049,91.06070673191807,5.632423993160398,178.42092258219887,coconut
91,42,16,17.31566131862629,65.72691676344944,5.94425626172575,91.90308741104548,maize
92,54,24,19.431157074493328,76.79535248390869,5.995553313867514,82.97012503135592,maize
91,81,50,29.63944450300717,76.51451903274943,6.184595771228791,94.30245419079264,banana
65,59,52,41.82617330582672,93.2329721522418,6.593071200851787,114.70885409724404,papaya
88,25,49,27.713531238137715,91.50789569498674,6.418391401540879,25.25912718420116,muskmelon
114,22,52,24.20133496070246,86.45426841928312,6.648504029222016,49.35950322659304,watermelon
16,59,14,29.509668126221648,81.45956868398522,6.673241817946858,38.564272658426766,mungbean
33,20,38,22.954630682682943,92.2793362814115,7.035663054668767,110.53518166755266,pomegranate
0,64,23,21.010403619231635,53.72695658979498,4.479639891558934,169.03913318543954,pigeonpeas
8,44,21,28.9720974813156,84.34666300658819,6.9656897193389655,51.71492083524621,mungbean
107,19,26,26.342590292549083,57.40588652317899,7.139051333787656,153.65411442762928,coffee
91,55,16,22.48559569957221,59.83112190550826,5.851543195698325,107.16445571871648,maize
40,66,78,19.197676698314066,15.481565179936114,8.061807227203419,74.53389386618312,chickpea
36,15,9,31.884099240272924,94.22125362680175,7.265710162330841,116.18397112287349,orange
36,64,17,16.694102535052583,24.154890938534145,5.8755697527966655,153.13510773575476,kidneybeans
69,32,24,22.091615903598527,59.391370991587344,5.731476422986351,76.28589974819248,maize
28,17,6,25.97708585607981,93.99428773610305,6.366163137316319,117.36904813184796,orange
73,38,39,23.65755699775788,74.46093282747432,6.755716563779072,176.50004411483843,jute
96,37,18,24.150119320673934,56.30024207009824,5.93580542005564,106.48302786689987,maize
89,51,27,26.16090714300518,66.57817184370374,6.761075301280457,103.4838107850055,maize
30,41,16,29.058757154035987,85.41356030765138,6.780148847592761,48.0926609715311,mungbean
113,23,24,23.64990053761034,57.70836543372967,6.967445212855353,144.4035704238557,coffee
8,24,39,19.868710008663985,86.04137622677875,6.975120101204324,106.38544914246768,pomegranate
81,42,39,26.037762039758714,84.14304314441702,7.601954764739362,269.829244760008,rice
31,39,19,24.626608814230885,64.68149071628099,8.96600319760991,29.80456901443052,mothbeans
92,5,45,27.19512751117017,90.99022606474072,6.069511664458819,24.91100003401061,muskmelon
10,12,5,10.928404966561288,94.842895309083,7.192825360164614,115.8902114978249,orange
6,28,43,20.97323155358313,91.04854954755072,5.298287917875779,104.83507465692917,pomegranate
133,45,16,23.30051801297433,80.34843724581901,7.02341556778687,90.52097071328106,cotton
26,15,7,18.114218391632345,91.49064037902444,7.446275410359658,110.37272524937887,orange
113,24,52,25.221868600195364,84.85009785552744,7.039638660681476,58.03578947104696,watermelon
35,64,84,21.13719048912358,19.042733004440628,6.403908466911519,79.55490053195665,chickpea
46,69,54,24.387999611112853,92.60199186109055,6.987577491933467,248.5597803035905,papaya
65,46,39,26.20720966888189,84.79591118835954,5.872266620565643,184.6010072758069,rice
10,21,10,14.628741962978705,90.22133012090076,6.672623298665736,109.96257103418608,orange
0,70,20,28.787264097873003,60.81282994756803,6.349186809260475,46.300893908066925,lentil
88,51,38,24.8631429944085,73.61377317345361,6.694739205485036,151.53595549052008,jute
35,72,18,33.863580979894266,64.28443219965402,7.64664399153554,72.18672925129783,blackgram
19,32,10,30.000014256828003,93.31099379579317,7.341525964902342,99.69657550197076,orange
84,35,37,23.0831844957893,84.63033047534907,6.363839696547287,152.6281588343483,jute
96,58,36,21.82011250225793,81.41705884929002,6.688826114565623,274.6266172658167,rice
30,74,81,17.658647011383515,17.855279130233473,8.617809102149678,83.47938323324522,chickpea
122,26,48,26.240643304872084,81.13720614915003,6.8885666678568,51.28475392172273,watermelon
37,23,36,17.79313405206698,84.82400866232595,6.098254130290666,106.926971873892,pomegranate
74,63,19,22.92324050888961,56.456390828777984,5.927884772567925,104.65093310841458,maize
4,11,33,29.2342669982078,93.6201608957706,5.557436939065569,194.2013433172251,coconut
0,131,198,23.806457667885688,90.79328170913983,5.686245071049853,106.13959612278131,apple
26,5,32,28.533350185796102,96.13946705841894,5.747902776344616,187.1856438265052,coconut
9,77,19,18.04358830674919,66.53578363652936,6.865423278825086,202.04179061300965,pigeonpeas
105,45,17,25.964125627040204,69.45520836644945,5.478180903445345,68.08242870675792,maize
27,145,204,13.50732002229636,81.81942466839999,5.847908731811372,67.34104549969327,grapes
97,25,27,26.05536023249058,52.12498499719086,7.552536366671965,183.0200890331204,coffee
34,78,20,26.950779795863777,68.06351658600664,6.927382261328667,53.7509290245524,lentil
24,79,17,21.70513193185759,20.981244214033374,5.908416182000203,121.25659492199722,kidneybeans
28,45,22,29.04324616355624,85.99905899822588,6.964405217595883,56.875131918445376,mungbean
29,119,201,21.619544070979227,90.55491549498076,5.9779472399409,119.7233403844062,apple
4,125,203,22.884677336705217,90.4218661514806,5.807166230715941,121.81912600989304,apple
85,30,51,25.653993219133763,88.09468054235441,6.665374432275596,45.64297202416606,watermelon
16,80,20,31.144062325601546,57.37888927196912,7.664485763245448,129.5095755002118,pigeonpeas
21,37,22,30.314686537873907,60.01213118243075,6.189554158916268,62.49170511054781,mothbeans
93,52,44,24.90914614349894,71.40749618348922,7.397801077093432,153.7429010899947,jute
13,38,14,29.36873031479643,87.51430539522771,7.306593329173723,43.566734862062894,mungbean
24,125,196,21.838988837878173,93.43878811401156,5.81105239982066,119.58762010001328,apple
121,6,55,25.846914122526567,85.99294647010568,6.017576664531502,43.77122472921007,watermelon
3,45,18,28.208681499014386,81.82388033830858,6.99318709070905,42.24336802148035,mungbean
32,68,24,28.664515731870548,55.50110832743452,6.017833674496083,93.9186273381314,pigeonpeas
87,87,53,26.520656614687425,77.60278602203034,6.267910825700259,92.15078773751188,banana
20,37,21,31.666444460509112,58.07112558706128,5.763259071809545,62.8840785968294,mothbeans
17,23,29,27.147758594943333,91.19893809265092,6.255649845717366,156.21470683407898,coconut
101,18,28,28.247267479601778,53.34806821855581,5.88932280624811,122.43330884954052,coffee
41,57,14,34.45058240226598,34.436179538677195,4.682804183727974,112.58928927712104,pigeonpeas
4,73,22,37.17183366626282,59.50070782810419,4.644451142148449,112.20356199106376,pigeonpeas
1,71,24,34.83278725642244,58.66318854190069,6.0023292768674805,133.13006316345684,pigeonpeas
100,57,40,23.09481408667953,74.1011539927672,6.378545653496625,187.31793589867945,jute
34,131,202,19.443053866013223,80.25496798088929,5.772456659518328,74.80081003738519,grapes
92,24,25,24.08031366912054,70.15021384791719,7.5476968203477215,189.0026050689195,coffee
25,72,26,29.781738923812743,42.62169030490645,6.796700684083479,74.49933285197417,pigeonpeas
112,14,45,24.33490211734988,88.66452963456425,6.605407002395181,38.14829737875425,watermelon
16,17,42,20.287200529178424,88.28087180843357,6.823336096147473,108.54810418006844,pomegranate
10,62,25,28.451483157937925,83.65246531728752,6.440357845845659,54.75844841936958,mungbean
8,67,19,30.305225733927333,38.36915459429391,4.914596822343157,89.09350645556763,pigeonpeas
21,10,39,23.30589181775721,93.38030015737228,6.575013876997772,109.31027680361716,pomegranate
94,50,41,25.315331011997557,80.35679997860022,7.258845911649273,252.4768533127521,rice
27,76,74,18.097268203414515,16.095099389106416,7.811487206677926,76.04509559969804,chickpea
32,59,22,27.415014346539003,89.49819232869085,6.696640559069471,57.71769474811836,mungbean
68,42,40,24.07272493748277,91.75453494696715,6.228236813588733,176.20686733603216,jute
20,54,24,25.71875893666622,62.69944991269629,6.969475435787994,136.6080851533574,pigeonpeas
28,9,32,28.618594373957816,90.46529684461376,6.340822081488498,188.9835481766546,coconut
90,6,52,25.24273944061748,83.87330100004758,6.467981346784713,58.01985141823441,watermelon
33,129,202,20.05996640565011,82.73776395846147,6.58828067197754,70.38375558154121,grapes
6,21,43,17.771589409217636,88.25445354768186,6.546251924899211,101.58227734333246,pomegranate
19,75,85,19.578771576614425,17.280634241569164,6.884003262866914,80.66693733307729,chickpea
112,93,53,27.731109265993283,82.48162876834459,6.287753268231132,102.34255118990198,banana
84,60,37,25.734735283683666,80.38718239363136,7.065441024901249,206.7363946445935,rice
14,69,16,17.731012594262435,62.414621435339896,6.021942713692964,50.06696720733687,lentil
27,61,16,22.30171605550418,65.2662719936215,6.279618404973763,37.19090653879683,lentil
84,26,56,28.8342920508588,94.7034038243271,6.485019456922079,21.893144605209688,muskmelon
0,70,21,25.79227562357956,60.60391144556011,7.019855700007225,37.08204385280365,lentil
5,48,17,28.44143861777281,62.719811586783,4.943860067277182,32.499594005465475,mothbeans
15,51,21,34.143502055031014,69.87059909845493,7.488274314631891,61.36292819191567,blackgram
24,68,17,35.73302374678152,66.0540254492623,7.09398996791054,68.5080139468877,blackgram
67,40,42,24.35958980574199,83.41473942726715,6.955366856814788,261.14617984145764,rice
41,5,29,28.157865769605653,99.0213279481626,5.569721775166595,152.63275310651497,coconut
23,43,18,27.15907303598189,51.11123839969955,6.981411116728803,29.390886586762605,mothbeans
25,41,24,29.045510862574748,43.50625211899913,7.260368432650708,24.71229717674328,mothbeans
94,39,37,24.60138844511481,84.22877705892233,6.013551870874752,196.7704279309687,jute
48,75,21,33.9425088436863,61.78143468182603,7.490065296618611,60.91821907121197,blackgram
89,22,50,25.22708672634328,82.40858735613543,7.058825825746369,40.56698018257493,watermelon
28,66,47,41.191929126901634,90.19677173143972,6.860053409879657,173.47924815540063,papaya
0,54,15,24.69373691444984,46.65941130726718,6.388560121424155,39.915318923410624,mothbeans
54,58,19,32.2792178789036,63.28895602174913,7.265005905863595,68.21142854625519,blackgram
61,44,52,25.06775906767689,93.2831719634056,6.750060099584384,172.9321954936171,papaya
20,55,17,27.71223848816083,87.88997883897976,6.273865231152117,48.440868515002414,mungbean
116,5,51,27.26258028474032,92.95987768257427,6.379972316485657,24.813667646605104,muskmelon
96,76,46,26.06698735944573,79.06239419707006,5.684285712718342,115.86843278071916,banana
106,21,34,26.33522400030437,58.86496617536108,7.206431232994479,186.61152763967232,coffee
69,69,54,34.548696761181844,92.206652449175,6.958531110248943,47.93009247872443,papaya
108,92,51,27.270123176373776,84.22583322267823,6.27503281203774,101.54185629941396,banana
46,79,21,24.51088476800704,59.91010065803333,6.43794072765308,71.65313998281731,blackgram
109,42,25,22.40343182631336,77.8455549823715,6.862400278069149,78.62239578905388,cotton
32,145,203,22.837611537316423,92.320966174626,5.746508254989071,118.8445558314766,apple
38,8,41,23.27609731026938,83.88401920067156,5.870460357767314,106.91975038769968,pomegranate
115,47,15,25.71959753606782,84.3712328436919,7.229973292046242,88.42539092553498,cotton
37,45,20,27.362287476089875,88.1394599456092,6.648307342993566,53.712706957822405,mungbean
40,128,203,30.29039031679703,83.36949306483639,5.897807030612473,71.54397456270115,grapes
18,54,25,25.915657339342783,60.29760102197816,9.30736681255023,57.47334007307175,mothbeans
31,40,15,27.665655147115743,59.97844410765798,7.192772699874685,61.214480656470414,mothbeans
100,18,47,25.82379581039354,80.29233172030771,6.218624602236551,42.834238309719886,watermelon
40,68,15,28.62488492765556,62.36452781854224,6.377703339733926,70.16987750984903,blackgram
101,51,21,24.879023087135,85.133881091052,6.340071295439415,89.55501827572027,cotton
10,64,19,18.84448680645971,23.83577322672926,5.638026172213593,64.61489477538666,kidneybeans
33,59,24,18.96737003186222,49.85300262533643,3.853056688461973,127.63635615130076,pigeonpeas
68,41,15,25.102955693955938,67.85034543685087,6.004711543453884,79.16358029682556,maize
39,57,25,23.387076883027134,19.974156865915297,5.777248543453624,119.93308177414832,kidneybeans
18,32,23,24.42110962489645,54.50292547510089,6.868904856574684,37.08938297084439,mothbeans
22,53,18,32.80845177920207,68.58403469509047,7.239797766444723,72.35329282292032,blackgram
39,46,20,27.00542576144836,85.54096544670608,6.52820744108273,53.79844477100198,mungbean
34,38,27,27.158935388858197,47.69654350068587,6.01569162050827,89.91155148799496,mango
15,66,17,18.70584081022641,63.58200060821417,6.190861071279989,49.37719834913963,lentil
18,71,16,29.80096180164457,69.34157186537088,6.871886785343109,44.66541500845951,lentil
27,56,85,18.49984737620417,18.18934641950843,6.782582579773112,80.33754968205847,chickpea
41,77,16,20.341359655671504,60.95614962738207,6.062969124308049,40.73559471556951,lentil
11,19,6,23.44447767315429,90.36215655093451,7.440165752934845,102.888508957523,orange
23,12,27,28.863909008033936,48.120036169105646,4.7319881456968895,98.30875087892876,mango
47,58,55,21.96896537688582,90.07341862553888,6.720213977759587,104.428134345725,papaya
9,19,12,14.947424808919736,94.8604835050736,6.452265361635578,110.90713482611118,orange
21,30,33,26.764907802915467,98.37032777313551,5.72419240701709,212.9358948378097,coconut
87,51,46,27.52188423726083,82.78636352158479,7.510938929397393,281.76422998717345,rice
33,125,201,17.800064762640304,81.82738981110369,6.283374136425032,71.96332806085711,grapes
25,50,21,34.4238614969739,67.66890623716294,7.291164856752776,60.15129329506009,blackgram
68,44,40,23.80658100625688,92.34913463292472,6.00194848541799,162.49459593253667,jute
20,29,30,30.28191049739744,91.99654239562126,5.846393238411339,218.8814752653763,coconut
39,46,20,29.043475824088024,57.24704526451119,5.892598566356259,35.44980092790665,mothbeans
121,9,50,26.31974517208508,83.31157915675621,6.320227271101836,43.3979391365808,watermelon
22,64,16,35.001082281125214,49.94313657980952,4.759008074690492,171.63791526673964,pigeonpeas
67,43,38,22.44146622905341,81.51128458069645,7.628445591209273,257.5518754714616,rice
35,55,16,30.93823489579623,62.97966290867803,9.93509073,67.72962549743744,mothbeans
83,43,42,21.732791634535506,82.93370503630307,6.148296981713447,224.21154812355627,rice
28,61,22,29.06207950175955,87.03768300429245,6.421303670793962,52.63731501686851,mungbean
121,86,52,27.327150222837545,76.22447718902879,5.965518715021975,116.94448347377282,banana
6,79,19,20.43474418840788,18.48886428045077,5.9443668368186,127.85327297955844,kidneybeans
34,145,197,23.45893996088228,91.9937774493507,6.296680463084251,103.718139067232,apple
44,53,48,27.602762871050988,90.90876912416203,6.646649603643114,183.55457607210684,papaya
2,56,22,27.579445772688143,59.77989613441972,6.930643647752365,40.9066450127841,mothbeans
38,77,21,24.38310917423341,62.76180447952965,7.05205118698367,51.35851710298109,lentil
75,47,43,26.03908148374969,90.4429500452146,5.815210990905857,190.65345735439632,jute
5,142,195,22.47392285653041,93.31057735128417,5.692327579210204,107.98443265717584,apple
4,24,14,27.92713198840209,92.32457730481678,7.655513071190497,112.76368335476472,orange
16,76,25,31.54674643196424,43.843700678536976,7.341321130713025,84.2609481588269,pigeonpeas
37,57,24,37.15215633204625,61.78067410231048,5.464081621290237,161.491261526621,pigeonpeas
24,31,12,17.24234807646441,92.14420028622104,6.597516219681314,117.1430296939262,orange
71,57,37,23.206430660082976,89.18109744735978,6.45909348989957,175.69462021969323,jute
15,74,16,29.502820304896357,66.57877717252374,6.816861546497273,49.40361118903158,lentil
14,68,16,21.963135234692665,24.86170090475361,5.690904769752303,122.90639012061172,kidneybeans
43,69,17,27.189460099101098,59.90098363706105,6.628422957534494,75.41984931426927,blackgram
89,21,25,26.51738937972269,57.12193544278262,7.231537188837474,198.9402947777868,coffee
20,34,37,29.569376066084008,56.26840203254223,5.652971848829556,97.84880531034364,mango
35,23,26,31.043433164499024,51.31204520312117,6.705039862910303,95.0300914969851,mango
105,19,29,26.789415973133664,52.95441134397317,7.572293601116918,167.8546080331212,coffee
22,51,17,29.383188087231694,88.5287970093602,6.452269613702198,57.61962298596404,mungbean
18,63,17,27.499463103817305,35.353343460675575,6.9449413441836985,177.01938731920623,pigeonpeas
43,63,46,41.25453921608678,91.5546933429816,6.870262394179384,102.60756579566848,papaya
60,63,17,31.20432749794039,60.57432201074037,6.417586441198361,66.79762154234773,blackgram
111,20,45,25.705800781801152,81.25855603214812,6.178146270861251,50.55125700098476,watermelon
91,38,30,22.951483743209383,54.54243620509334,6.084354466148795,161.37102690674618,coffee
46,57,23,37.463427483695405,64.57791932340726,4.908604666850647,166.32336792423328,pigeonpeas
21,23,42,18.8383721217425,90.5198027353515,7.089080481039622,105.0362963161112,pomegranate
23,44,16,29.588455913768858,80.84626869947932,6.781766039597272,52.63909587541262,mungbean
37,142,202,8.825674745,82.63843662806035,5.612551218261625,66.3187037792521,grapes
103,31,31,26.37641507112461,61.50532516369046,7.051106602230751,152.70845660590118,coffee
2,139,197,22.266425831084486,90.0926377620327,6.36177892356767,124.32295342809608,apple
4,15,9,29.633758919121693,94.88071640910836,7.538540446905033,113.65081543321104,orange
46,79,22,30.15536495356779,63.72131243374084,7.462356808239698,70.07551882721714,blackgram
33,132,204,41.756490190010005,83.19814514316572,6.314692703217558,71.55074869675059,grapes
100,17,51,26.982613979842284,89.46152686698088,6.533946053686245,60.2295034026769,watermelon
20,67,19,28.916012454572808,65.03523250150683,7.118572554279631,68.66237175414128,blackgram
105,27,52,28.89320976535622,94.22205345040098,6.188197527705298,27.397072540246857,muskmelon
65,46,36,25.004527226595247,73.60526206500454,6.347270328782745,180.4592544769353,jute
32,78,75,17.585799251794672,15.523413080644504,7.839325371951719,73.49918988908735,chickpea
108,48,17,23.230988310516143,83.44301607005225,6.666905696099842,78.04016657744779,cotton
64,50,45,25.67684690724924,83.64500237682411,5.63791180812087,194.72894166746505,rice
28,139,200,23.66109580122068,89.35743804868238,5.810490738725311,106.00066903715135,apple
119,61,15,22.136325903372,83.33294109807562,7.125227495212346,61.82684403817919,cotton
0,127,197,38.64733633028995,82.25343695451254,6.210464010361189,69.73256805286347,grapes
9,66,20,18.65101436852167,63.69707996556166,6.699009433105461,35.860306371282334,lentil
80,27,48,30.41708090617878,93.28625779418432,6.066214138245118,25.9747454865552,muskmelon
89,45,17,19.46577441970444,65.31428112873571,6.141037183393522,100.77003584406364,maize
85,24,54,24.35758011591389,89.40622660137662,6.145680386221861,46.05034874610439,watermelon
8,8,11,26.301925390538013,92.85830049088648,6.456044206186926,121.19628312171086,orange
85,83,47,28.46240268026041,77.32628155518381,5.696860168783102,110.49462491395867,banana
11,58,15,28.02032829822501,70.15528774568784,7.301010485033694,34.216371429956595,lentil
47,24,45,20.89677114690314,93.95100579147324,5.723799005301425,111.81091831798174,pomegranate
138,32,21,22.92123044211348,85.25529690243162,6.667538526179917,70.91620508316923,cotton
23,17,15,14.411994075736226,92.52987823007656,6.392351581294092,100.14917702057684,orange
85,12,45,24.37108230997693,84.39777751161475,6.286496885219239,47.81429211694432,watermelon
31,18,38,22.244744196560152,93.03465525597592,6.88654535104533,109.3984953422886,pomegranate
9,78,22,23.177264468820667,24.076933796835565,5.885171812520282,111.82008665688818,kidneybeans
79,50,44,25.077201017071307,83.47463472824165,6.443048228699421,159.39837433858017,jute
91,88,54,25.70606093826811,83.03551004897245,5.7609095810198605,123.21960917166194,banana
104,55,35,27.779858711403904,81.27483573613435,5.803765893055708,273.0298241017465,rice
25,8,44,21.430769328876604,93.3888417059884,7.139457312446378,108.33092362648296,pomegranate
103,7,47,28.667119638307454,94.63693799150612,6.415581569378555,29.357730803518344,muskmelon
5,21,36,28.337269559696427,55.36755311204012,6.517927237532439,94.95481301781416,mango
20,67,23,29.77398674658986,64.70275819716511,7.512342834387803,51.02642732968538,lentil
19,71,16,33.894976649737345,65.24549975802697,7.407027162495753,59.44000545854151,blackgram
17,25,42,19.644059915307885,91.30435005996694,5.798745931454886,111.09744687766288,pomegranate
33,58,25,27.97076624325155,59.35478113893471,7.868696820992999,36.01789055112284,mothbeans
32,67,25,35.31717803781583,42.02704000785079,6.337209473250833,143.2173805167771,pigeonpeas
41,7,16,28.626548121883367,92.07854070494857,7.809395543696522,118.17437025754572,orange
8,62,24,28.41286644706242,83.24454134523,6.244537938993271,57.23680156463203,mungbean
91,47,39,25.805136709718298,71.91733840440597,6.012286703809583,156.96277075404186,jute
104,88,53,28.56855173870252,80.22632202299549,5.7575699326561125,115.3116272061298,banana
58,61,82,19.6913754903107,14.75321298914046,6.449557564641666,79.33325039826433,chickpea
84,47,25,18.604846953591085,62.81032557155272,6.811736090598579,97.16539424558214,maize
8,37,29,31.13630210388339,47.96062635046207,4.687678594679082,89.18356891991913,mango
31,62,20,31.727035164471825,40.921318059305456,5.261782124362726,164.64846959196248,pigeonpeas
103,47,18,23.288940051859477,81.35439700240237,6.4305955998984645,81.40618295411403,cotton
0,46,16,28.42935981033081,63.59007233301232,4.118412371143791,32.81426499828939,mothbeans
31,42,21,28.73465842108922,84.19039692076294,7.249150519055942,52.23769098157053,mungbean
94,37,39,22.48867261368639,80.57837190644925,6.972592836315717,222.25366826312356,rice
9,41,20,27.86556242451532,82.24280238816682,6.844614924076658,40.81950130890483,mungbean
94,51,40,21.919744993477323,83.93574206525679,6.049027470216561,223.91206284074863,rice
42,63,15,31.99168243838899,68.19291778483075,6.799440977986316,68.76409621212204,blackgram
45,30,30,26.74209080746515,94.84746556585024,6.014188788106249,193.28801892091568,coconut
88,36,31,23.72505453721048,55.56761026581842,5.941649019244228,167.55094816400373,coffee
22,27,11,26.16907156317749,92.9246601997622,6.1275420086307335,115.09073183604588,orange
36,73,24,22.01814685701036,48.292561073669376,4.6620366575024,187.16407342704116,pigeonpeas
47,62,17,28.07305098563627,67.12440508061312,6.614356824411632,71.45125030381334,blackgram
8,67,20,30.34180262108348,37.675140619084765,5.315081942915782,149.21752655982937,pigeonpeas
19,52,21,30.81778555638837,50.83762852490429,3.504752314,31.03067975873044,mothbeans
16,76,15,28.00177639981022,67.74886279434568,6.3842349670942,49.5272362940359,lentil
82,37,34,25.449490305300085,75.98861273561485,7.0963141115287165,167.5703202483684,jute
4,42,26,27.951148383646625,48.76011743843445,6.54175739164456,94.58790001078196,mango
34,145,198,24.02688270765109,90.71772066113247,5.748048987593907,100.19822095049592,apple
42,72,20,28.65100169796184,48.43097377185058,5.889549629610261,183.7220327706265,pigeonpeas
100,72,52,24.761898551708416,82.2356539020863,5.841060230743898,99.91870176383088,banana
0,119,198,43.67549305,82.5016584656768,6.207377031591012,68.60426596387079,grapes
28,55,85,18.276086634151625,17.832953849895347,6.837293843121002,78.43428488005014,chickpea
0,57,24,20.11902626377425,48.21744350554933,5.049654828208611,193.34544431104595,pigeonpeas
52,62,15,24.14829649955649,65.07599064180123,7.544455964187612,66.45413737670094,blackgram
89,83,48,28.024418224548903,77.42506704448583,5.659275628455231,114.26022062034409,banana
8,66,21,30.07141733957799,35.14932525606376,5.674250351757115,162.94706398878796,pigeonpeas
34,82,80,19.79283121101956,14.652951853205687,7.550365722403746,88.63019138715215,chickpea
29,65,23,28.953436211188077,62.07135181465282,7.27679273912475,74.10956971388147,blackgram
26,21,33,26.042899882453607,99.50862794323034,5.84212794672328,161.25047989590564,coconut
30,18,30,30.40596381867117,55.81393115730343,6.430321876681944,90.04525289136113,mango
95,21,48,26.237287291695395,82.07313645797902,6.429622860556296,53.37696503980669,watermelon
126,47,19,25.10328446882109,82.44634479620889,6.113749903415807,99.5992320224658,cotton
122,49,20,23.74386865924149,78.9125930868202,8.253945014928414,76.72597205432096,cotton
0,57,24,27.041056339786103,59.38907843693981,7.543678454594064,36.42923727775081,mothbeans
31,52,19,28.96260014303934,87.94020983042962,6.599631206038946,53.64457298327691,mungbean
24,22,41,23.278861625538287,89.64072601396985,6.260626048704369,106.37790990706344,pomegranate
0,16,29,35.06076021660965,47.2585290455509,6.204902357189405,97.96084001095323,mango
17,8,44,22.845023386344145,88.41697354519856,6.246721038595475,109.53466680857068,pomegranate
58,45,22,24.24906078886384,66.76896378315278,6.751563739034447,87.13660930083188,maize
92,43,22,24.51298549730583,74.85293207225064,6.705949281509006,105.73959414991684,maize
18,129,204,22.69119010485212,95.03120424392225,6.142054886190354,114.03089719091476,apple
115,72,48,27.884548834398892,82.66113439592222,6.441832084260893,85.60824188012103,banana
140,41,17,22.68794180439121,77.31849235260935,6.202992909678032,76.28065723135475,cotton
34,29,33,27.101680951528863,54.107566881552295,6.850215024489164,100.08542323820262,mango
82,23,54,25.998752175311257,82.3646968790093,6.253042001317075,54.949983030924045,watermelon
120,26,48,26.26465406795113,81.2553896795201,6.888834421227476,56.76797835623733,watermelon
79,47,37,26.003427369814293,79.98790297850448,6.482592574280026,195.23738872016196,jute
0,24,33,27.210389105403998,94.18014894413128,6.339732403946715,206.7115940790258,coconut
4,15,10,28.677124025392672,94.62332497364172,7.346080528469285,116.15561466714482,orange
134,57,20,23.588510028095545,75.72231241304425,7.89776126569121,87.09724542121779,cotton
24,119,202,29.718140372214435,82.50836212771776,5.569009429239875,71.32563268896575,grapes
23,25,11,29.275018071404286,92.85891995961931,5.85119656637835,114.49230177451211,orange
10,66,21,29.011981098595868,37.66674807039485,5.482689834616965,152.8315875038658,pigeonpeas
13,28,32,27.737668844213125,95.9298247785699,5.682642965018855,141.4082564374475,coconut
67,54,42,24.275011185670177,79.85699712887528,8.02692245981124,247.8641061367648,rice
25,17,27,26.475203528934987,93.54752204042784,6.017498687162769,149.75099151529977,coconut
29,62,19,21.32301279646497,21.834190933645747,5.504009740816292,143.939917760122,kidneybeans
13,143,205,23.66216707444123,90.8855625347058,5.689676957376761,124.63713862462606,apple
25,73,15,30.75470495774812,53.35478154703196,6.573737190824399,117.417085460413,pigeonpeas
3,21,31,31.92628031202737,49.04034914695651,6.523855862935887,90.18827641101404,mango
26,69,21,31.35173455449513,57.44167947987446,4.492749918988108,165.31757355623662,pigeonpeas
6,61,17,31.7405118489628,49.74020847348523,4.329915896025481,57.02241281666159,mothbeans
82,18,46,27.25065890349277,93.84509503125425,6.775644794704488,24.211035691679704,muskmelon
80,25,33,27.01341223975044,64.51628429826658,6.849955507211618,126.62491531944796,coffee
31,129,194,25.957117480837702,81.9668495616174,5.992089458323929,67.32268523996724,grapes
12,65,16,19.150300984053388,19.09482356364594,5.707973789259145,138.91380787357122,kidneybeans
50,59,15,30.346445474541618,64.24988338628955,7.607400231107225,62.69164195151319,blackgram
66,35,23,23.32773610055672,60.42697351685472,5.622274980800931,68.49970555387155,maize
11,59,13,19.524194037844893,20.938735928138083,5.959570733147187,128.1490654014361,kidneybeans
59,66,80,18.655844564070588,18.42927283791464,8.15348596654191,66.6590849057141,chickpea
116,17,48,25.86400820459654,82.99057664094747,6.734122854798269,61.23595972066652,watermelon
